id,Title,Content
941,Cyril,"Cyril of Alexandria (c. 378-444)

Nestorius opponent, Bishop of Alexandria, dominant figure at the Council of Ephesus 431, known for his Christology of hypostatic union, which emphasizes the unity of the person of Christ, and his defense of the title <em>theotokos</em> (Mother of God) for the Virgin Mary.
"
943,Alighieri,"Dante Alighieri A.D. 1265-1321

Italian poet and author of the <em>Divine Comedy</em>, an epic poem in which Dante portrays himself journeying through hell, purgatory, and heaven. He’s an important source for the Christian imagination of the afterlife.
"
945,Darby,"John Nelson Darby (1800-1882)

Anglo Irish theologian, leader of the Plymouth Brethren, and founder of Dispensationalist theology.
"
947,Dionysius,"(fl. C. 500)

Pseudonymous Christian neo-Platonist theologian, in the west called Saint Denys (or Denis), and by modern scholars labeled Pseudo Dionysius because his identification with Dionysius the Areopagite, mentioned in Acts 17:34, is not credible. An author of an extremely influential little treatise on the incomprehensibility of God called <em>Mystical Theology</em>, as well as a treatise about concepts used to describe God called <em>On the Divine Names</em>, and a treatise on the nine orders of angels called <em>Celestial Hierarchy</em>.
"
949,Eckhart,"Meister Eckhart (c. 1260-1327)

Dominican priest and mystical theologian, the most prominent figure in German mysticism, whose teachings were under investigation for heresy at the time of his death.

"
951,"Jonathan  Edwards","(1703-1758)

Puritan minister, Calvinist theologian, the first American theorist of revival, and leader of the Great Awakening in New England.
"
970,Jansenism,"Refers to a movement within Roman Catholicism (predominately in France)  in the 17th century developed by Cornelius Jansen that advocated a strong version of Augustinian theology that emphasized sin, grace, and predestination.  Jansenism was condemned by Rome due to is similarities to Calvinism yet it persisted for several decades until King Louis XIV was able to squelch it. 
"
972,Jew,"This title comes from the Greek word <em>Ioudaios</em>, meaning “Judean” that was used in the New Testament to refer to the populous living in the region of Jerusalem.  Very broadly this term refers to all of the descendents of the 12 tribes of Israel and more specifically to the people of the Southern Kingdom of Judah or Judea.  So, from a broad perspective, Jesus was a Jew, but in some passages in the New Testament this term only applies to the people living in and around Jerusalem and more particularly the Jewish establishment in Jerusalem.   
"
974,"Jewish question, the","As the concept and political rights of citizens developed in the modern nation-states in Europe which generally were tied to Christian religions, the issue of the political standing of Jews became an issue that was greatly debated in the 18th and 19th centuries.
"
976,"Jordan River","Is the location where Jesus was baptized.  It is a 150 mile river that flows from the Sea of Galilee in northern Israel to the Dead Sea."
978,jihad,"Is an Arabic term meaning struggle or striving and refers to a Muslim’s religious duty involving both to the inner struggle to follow God and the external struggles in society.  Sharia law only allows warfare based on Jihad with the aim of defending and expanding an Islamic state.   
"
980,justification,"This term comes from the root Latin word “jus” meaning law or right and “Justus” meaning justice.  The words “justification” and “righteous” are different translation of the same Latin word and literally means “becoming just.”  The central issue of the Reformation was a core disagreement between Roman Catholics and Protestants regarding the doctrine of justification.  
"
